Grapheme	Frequency	Codepoint	UnicodeName
	2	U+008F	<control-008F>
	1	U+0090	<control-0090>
 	568076	U+0020	SPACE
 ֥	1	U+0020, U+05A5	SPACE, HEBREW ACCENT MERKHA
 	413	U+00A0	NO-BREAK SPACE
-	97	U+002D	HYPHEN-MINUS
,	28657	U+002C	COMMA
,ֹ	1	U+002C, U+05B9	COMMA, HEBREW POINT HOLAM
;	210	U+003B	SEMICOLON
:	1305	U+003A	COLON
!	3364	U+0021	EXCLAMATION MARK
?	2448	U+003F	QUESTION MARK
.	79172	U+002E	FULL STOP
…	5	U+2026	HORIZONTAL ELLIPSIS
'	12	U+0027	APOSTROPHE
‘	1453	U+2018	LEFT SINGLE QUOTATION MARK
’	1449	U+2019	RIGHT SINGLE QUOTATION MARK
“	8410	U+201C	LEFT DOUBLE QUOTATION MARK
”	6446	U+201D	RIGHT DOUBLE QUOTATION MARK
(	1259	U+0028	LEFT PARENTHESIS
)	1259	U+0029	RIGHT PARENTHESIS
*	131	U+002A	ASTERISK
/	52	U+002F	SOLIDUS
†	31	U+2020	DAGGER
‡	5	U+2021	DOUBLE DAGGER
|	1	U+007C	VERTICAL LINE
✡	111	U+2721	STAR OF DAVID
0	2225	U+0030	DIGIT ZERO
1	981	U+0031	DIGIT ONE
2	742	U+0032	DIGIT TWO
3	480	U+0033	DIGIT THREE
4	370	U+0034	DIGIT FOUR
5	477	U+0035	DIGIT FIVE
6	292	U+0036	DIGIT SIX
7	316	U+0037	DIGIT SEVEN
8	218	U+0038	DIGIT EIGHT
9	131	U+0039	DIGIT NINE
a	6	U+0061	LATIN SMALL LETTER A
b	2	U+0062	LATIN SMALL LETTER B
c	1	U+0063	LATIN SMALL LETTER C
C	1	U+0043	LATIN CAPITAL LETTER C
d	2	U+0064	LATIN SMALL LETTER D
e	7	U+0065	LATIN SMALL LETTER E
g	1	U+0067	LATIN SMALL LETTER G
h	5	U+0068	LATIN SMALL LETTER H
i	2	U+0069	LATIN SMALL LETTER I
j	1	U+006A	LATIN SMALL LETTER J
K	1	U+004B	LATIN CAPITAL LETTER K
l	2	U+006C	LATIN SMALL LETTER L
n	3	U+006E	LATIN SMALL LETTER N
o	1	U+006F	LATIN SMALL LETTER O
p	1	U+0070	LATIN SMALL LETTER P
r	2	U+0072	LATIN SMALL LETTER R
s	1	U+0073	LATIN SMALL LETTER S
t	4	U+0074	LATIN SMALL LETTER T
T	1	U+0054	LATIN CAPITAL LETTER T
u	1	U+0075	LATIN SMALL LETTER U
y	3	U+0079	LATIN SMALL LETTER Y
ԅ	1	U+0505	CYRILLIC SMALL LETTER KOMI ZJE
Ԕ	35	U+0514	CYRILLIC CAPITAL LETTER LHA
அ	68771	U+0B85	TAMIL LETTER A
ஆ	18865	U+0B86	TAMIL LETTER AA
இ	37463	U+0B87	TAMIL LETTER I
ஈ	482	U+0B88	TAMIL LETTER II
உ	25810	U+0B89	TAMIL LETTER U
ஊ	1025	U+0B8A	TAMIL LETTER UU
எ	43901	U+0B8E	TAMIL LETTER E
ஏ	5508	U+0B8F	TAMIL LETTER EE
ஐ	322	U+0B90	TAMIL LETTER AI
ஒ	9484	U+0B92	TAMIL LETTER O
ஓ	1440	U+0B93	TAMIL LETTER OO
ஃ	4	U+0B83	TAMIL SIGN VISARGA
க	153093	U+0B95	TAMIL LETTER KA
